Date,Soil_Moisture,Depth
2014/1/24,29.38833333,1
2014/1/24,29.43958333,2
2014/1/24,29.45472222,3
2014/1/25,29.54625,1
2014/1/25,29.69083333,2
2014/1/25,29.73375,3
2014/1/26,29.71736111,1
2014/1/26,29.66041667,2
2014/1/26,29.67611111,3
2014/1/27,29.7575,1
2014/1/27,29.94375,2
2014/1/27,30.13347222,3
2014/1/28,30.24513889,1
2014/1/28,30.16444444,2
2014/1/28,30.14375,3
2014/1/29,30.19819444,1
2014/1/29,30.29194444,2
2014/1/29,30.40652778,3
2014/1/30,30.44847222,1
2014/1/30,30.27416667,2
2014/1/30,30.17583333,3
2014/1/31,30.06305556,1
2014/1/31,29.99527778,2
2014/1/31,30.05875,3
2014/2/1,30.19180556,1
2014/2/1,30.3225,2
2014/2/1,30.515,3
2014/2/2,30.74958333,1
2014/2/2,31.0075,2
2014/2/2,31.20652778,3
2014/2/3,31.35513889,1
2014/2/3,31.46611111,2
2014/2/3,31.56430556,3
2014/2/4,31.49347222,1
2014/2/4,31.44833333,2
2014/2/4,31.52597222,3
2014/2/5,31.61680556,1
2014/2/5,31.64819444,2
2014/2/5,31.48486111,3
2014/2/6,31.37333333,1
2014/2/6,31.35833333,2
2014/2/6,31.4425,3
2014/2/7,31.4925,1
2014/2/7,31.57791667,2
2014/2/7,31.72208333,3
2014/2/8,31.89847222,1
2014/2/8,31.98791667,2
2014/2/8,32.04791667,3
2014/2/9,32.14166667,1
2014/2/9,32.26930556,2
2014/2/9,32.49083333,3
2014/2/10,32.45513889,1
2014/2/10,32.22777778,2
2014/2/10,31.99736111,3
2014/2/11,31.93236111,1
2014/2/11,31.92458333,2
2014/2/11,32.01777778,3
2014/2/12,32.22416667,1
2014/2/12,32.37319444,2
2014/2/12,32.61930556,3
2014/2/13,32.61972222,1
2014/2/13,32.47583333,2
2014/2/13,32.36527778,3
2014/2/14,32.38638889,1
2014/2/14,32.44680556,2
2014/2/14,32.48861111,3
2014/2/15,27.26569444,1
2014/2/15,27.20430556,2
2014/2/15,27.32694444,3
2014/2/16,27.2425,1
2014/2/16,27.05097222,2
2014/2/16,27.21708333,3
2014/2/17,27.45361111,1
2014/2/17,27.45819444,2
2014/2/17,27.18694444,3
2014/2/18,27.03680556,1
2014/2/18,27.12208333,2
2014/2/18,27.10416667,3
2014/2/19,26.97194444,1
2014/2/19,26.94763889,2
2014/2/19,26.87944444,3
2014/2/20,26.83027778,1
2014/2/20,26.97472222,2
2014/2/20,27.05041667,3
2014/2/21,27.09444444,1
2014/2/21,27.06888889,2
2014/2/21,26.79708333,3
2014/2/22,26.7475,1
2014/2/22,26.83472222,2
2014/2/22,26.80305556,3
2014/2/23,27.11861111,1
2014/2/23,27.65138889,2
2014/2/23,27.56,3
2014/2/24,27.17458333,1
2014/2/24,27.05333333,2
2014/2/24,27.19416667,3
2014/2/25,27.13944444,1
2014/2/25,26.90652778,2
2014/2/25,26.60166667,3
2014/2/26,26.4125,1
2014/2/26,26.50291667,2
2014/2/26,26.72166667,3
2014/2/27,26.82347222,1
2014/2/27,27.10166667,2
2014/2/27,27.36763889,3
2014/2/28,27.67861111,1
2014/2/28,28.30472222,2
2014/2/28,29.20416667,3
2014/3/1,28.90027778,1
2014/3/1,28.88166667,2
2014/3/1,29.43472222,3
2014/3/2,29.40611111,1
2014/3/2,29.05569444,2
2014/3/2,28.69402778,3
2014/3/3,28.49180556,1
2014/3/3,28.23666667,2
2014/3/3,28.00513889,3
2014/3/4,27.75111111,1
2014/3/4,27.35236111,2
2014/3/4,27.13305556,3
2014/3/5,27.3575,1
2014/3/5,27.67597222,2
2014/3/5,27.79444444,3
2014/3/6,27.68166667,1
2014/3/6,27.55444444,2
2014/3/6,27.57555556,3
2014/3/7,27.61083333,1
2014/3/7,27.54722222,2
2014/3/7,27.40527778,3
2014/3/8,27.31916667,1
2014/3/8,27.24916667,2
2014/3/8,27.24569444,3
2014/3/9,27.19305556,1
2014/3/9,27.01986111,2
2014/3/9,26.92305556,3
2014/3/10,26.85694444,1
2014/3/10,26.80194444,2
2014/3/10,26.805,3
2014/3/11,27.05277778,1
2014/3/11,27.40666667,2
2014/3/11,27.75847222,3
2014/3/12,29.9225,1
2014/3/12,33.64333333,2
2014/3/12,33.22638889,3
2014/3/13,33.18416667,1
2014/3/13,33.25555556,2
2014/3/13,33.08041667,3
2014/3/14,32.68708333,1
2014/3/14,32.26777778,2
2014/3/14,31.96722222,3
2014/3/15,31.81430556,1
2014/3/15,31.85,2
2014/3/15,31.83944444,3
2014/3/16,31.74708333,1
2014/3/16,31.53694444,2
2014/3/16,31.27777778,3
2014/3/17,-99,1
2014/3/17,35.32111111,2
2014/3/17,37.14986111,3
2014/3/18,37.08833333,1
2014/3/18,37.03680556,2
2014/3/18,36.94763889,3
2014/3/19,36.84611111,1
2014/3/19,36.75291667,2
2014/3/19,36.69805556,3
2014/3/20,36.66194444,1
2014/3/20,36.62763889,2
2014/3/20,36.60569444,3
2014/3/21,36.57055556,1
2014/3/21,36.51888889,2
2014/3/21,36.48833333,3
2014/3/22,36.45555556,1
2014/3/22,36.42680556,2
2014/3/22,36.38,3
2014/3/23,36.34680556,1
2014/3/23,36.33402778,2
2014/3/23,36.31083333,3
2014/3/24,36.24347222,1
2014/3/24,36.20305556,2
2014/3/24,36.19902778,3
2014/3/25,36.1575,1
2014/3/25,36.08555556,2
2014/3/25,36.01347222,3
2014/3/26,35.93583333,1
2014/3/26,35.87458333,2
2014/3/26,35.82875,3
2014/3/27,35.80555556,1
2014/3/27,35.79027778,2
2014/3/27,35.78986111,3
2014/3/28,35.78097222,1
2014/3/28,35.73777778,2
2014/3/28,35.69361111,3
2014/3/29,35.66208333,1
2014/3/29,35.62444444,2
2014/3/29,35.55222222,3
2014/3/30,35.44763889,1
2014/3/30,35.37625,2
2014/3/30,35.32083333,3
2014/3/31,35.31152778,1
2014/3/31,35.30527778,2
2014/3/31,35.29805556,3
2014/4/1,35.30263889,1
2014/4/1,35.32666667,2
2014/4/1,35.32763889,3
2014/4/2,35.24430556,1
2014/4/2,35.06305556,2
2014/4/2,34.93291667,3
2014/4/3,34.79513889,1
2014/4/3,34.68888889,2
2014/4/3,34.63375,3
2014/4/4,34.64166667,1
2014/4/4,34.66402778,2
2014/4/4,34.64319444,3
2014/4/5,34.58777778,1
2014/4/5,34.52694444,2
2014/4/5,34.48125,3
2014/4/6,34.45444444,1
2014/4/6,34.44763889,2
2014/4/6,34.45736111,3
2014/4/7,34.48125,1
2014/4/7,34.49402778,2
2014/4/7,34.47888889,3
2014/4/8,34.45708333,1
2014/4/8,34.42986111,2
2014/4/8,34.39930556,3
2014/4/9,34.35986111,1
2014/4/9,34.35819444,2
2014/4/9,34.34180556,3
2014/4/10,34.32875,1
2014/4/10,34.32194444,2
2014/4/10,34.27194444,3
2014/4/11,34.21708333,1
2014/4/11,34.17888889,2
2014/4/11,34.17055556,3
2014/4/12,34.16291667,1
2014/4/12,34.17194444,2
2014/4/12,34.20930556,3
2014/4/13,34.22013889,1
2014/4/13,34.20333333,2
2014/4/13,34.19,3
2014/4/14,34.15902778,1
2014/4/14,34.1225,2
2014/4/14,34.11027778,3
2014/4/15,34.09597222,1
2014/4/15,34.10555556,2
2014/4/15,34.14958333,3
2014/4/16,34.16611111,1
2014/4/16,34.16041667,2
2014/4/16,34.14916667,3
2014/4/17,34.11638889,1
2014/4/17,34.05055556,2
2014/4/17,33.99208333,3
2014/4/18,33.92402778,1
2014/4/18,33.91180556,2
2014/4/18,33.91805556,3
2014/4/19,33.91013889,1
2014/4/19,33.89819444,2
2014/4/19,33.89305556,3
2014/4/20,33.86083333,1
2014/4/20,33.82430556,2
2014/4/20,33.81361111,3
2014/4/21,33.81347222,1
2014/4/21,33.81416667,2
2014/4/21,33.72555556,3
2014/4/22,36.6675,1
2014/4/22,40.03180556,2
2014/4/22,40.87361111,3
2014/4/23,41.28958333,1
2014/4/23,41.42541667,2
2014/4/23,41.50972222,3
2014/4/24,41.59555556,1
2014/4/24,41.67597222,2
2014/4/24,41.83458333,3
2014/4/25,41.96208333,1
2014/4/25,42.00736111,2
2014/4/25,42.005,3
2014/4/26,41.99013889,1
2014/4/26,41.96125,2
2014/4/26,41.93083333,3
2014/4/27,41.90333333,1
2014/4/27,41.87013889,2
2014/4/27,41.825,3
2014/4/28,41.78666667,1
2014/4/28,41.7475,2
2014/4/28,41.72111111,3
2014/4/29,41.71972222,1
2014/4/29,41.71458333,2
2014/4/29,41.70083333,3
2014/4/30,41.71125,1
2014/4/30,41.72597222,2
2014/4/30,41.71611111,3
2014/5/1,41.70777778,1
2014/5/1,41.68097222,2
2014/5/1,41.66111111,3
2014/5/2,41.67277778,1
2014/5/2,39.74319444,2
2014/5/2,41.71027778,3
2014/5/3,41.70013889,1
2014/5/3,41.69055556,2
2014/5/3,41.68680556,3
2014/5/4,41.71458333,1
2014/5/4,41.74527778,2
2014/5/4,41.76361111,3
2014/5/5,41.76791667,1
2014/5/5,41.76027778,2
2014/5/5,41.72930556,3
2014/5/6,41.70833333,1
2014/5/6,41.69263889,2
2014/5/6,41.68541667,3
2014/5/7,41.67847222,1
2014/5/7,42.04402778,2
2014/5/7,41.96583333,3
2014/5/8,41.85,1
2014/5/8,41.75375,2
2014/5/8,41.68611111,3
2014/5/9,41.62541667,1
2014/5/9,41.59847222,2
2014/5/9,41.57625,3
2014/5/10,41.54666667,1
2014/5/10,41.5225,2
2014/5/10,41.50069444,3
2014/5/11,41.47680556,1
2014/5/11,41.46,2
2014/5/11,41.47069444,3
2014/5/12,41.48986111,1
2014/5/12,41.49402778,2
2014/5/12,41.48305556,3
2014/5/13,41.45513889,1
2014/5/13,41.44055556,2
2014/5/13,41.43333333,3
2014/5/14,41.43847222,1
2014/5/14,41.4725,2
2014/5/14,41.49708333,3
2014/5/15,41.50333333,1
2014/5/15,41.50986111,2
2014/5/15,41.51930556,3
2014/5/16,41.52722222,1
2014/5/16,41.53444444,2
2014/5/16,41.52305556,3
2014/5/17,41.50125,1
2014/5/17,41.48458333,2
2014/5/17,41.47625,3
2014/5/18,41.48055556,1
2014/5/18,41.51861111,2
2014/5/18,41.53236111,3
2014/5/19,41.53,1
2014/5/19,41.53736111,2
2014/5/19,41.54541667,3
2014/5/20,41.53263889,1
2014/5/20,41.52291667,2
2014/5/20,41.52819444,3
2014/5/21,41.53444444,1
2014/5/21,41.55013889,2
2014/5/21,41.55611111,3
2014/5/22,41.56027778,1
2014/5/22,41.55041667,2
2014/5/22,41.48694444,3
2014/5/23,41.39875,1
2014/5/23,41.27527778,2
2014/5/23,41.12666667,3
2014/5/24,39.00069444,1
2014/5/24,40.69597222,2
2014/5/24,40.31722222,3
2014/5/25,39.97138889,1
2014/5/25,39.70111111,2
2014/5/25,39.41208333,3
2014/5/26,39.13180556,1
2014/5/26,38.81055556,2
2014/5/26,38.47166667,3
2014/5/27,38.18763889,1
2014/5/27,37.91611111,2
2014/5/27,37.61722222,3
2014/5/28,37.26555556,1
2014/5/28,36.91402778,2
2014/5/28,36.66041667,3
2014/5/29,36.42388889,1
2014/5/29,36.28194444,2
2014/5/29,36.20069444,3
2014/5/30,36.09444444,1
2014/5/30,36.02013889,2
2014/5/30,35.98902778,3
2014/5/31,36.02,1
2014/5/31,36.0375,2
2014/5/31,36.00694444,3
2014/9/1,35.96375,1
2014/9/1,35.93541667,2
2014/9/1,35.93805556,3
2014/9/2,35.88222222,1
2014/9/2,35.78152778,2
2014/9/2,35.74041667,3
2014/9/3,35.7575,1
2014/9/3,35.74013889,2
2014/9/3,35.70347222,3
2014/9/4,35.66347222,1
2014/9/4,35.64375,2
2014/9/4,35.645,3
2014/9/5,35.70291667,1
2014/9/5,35.69416667,2
2014/9/5,35.67680556,3
2014/9/6,35.68041667,1
2014/9/6,35.86458333,2
2014/9/6,36.19527778,3
2014/9/7,36.51694444,1
2014/9/7,36.22069444,2
2014/9/7,36.15777778,3
2014/9/8,36.15444444,1
2014/9/8,36.13388889,2
2014/9/8,36.09805556,3
2014/9/9,36.06805556,1
2014/9/9,36.0525,2
2014/9/9,36.07680556,3
2014/9/10,36.12805556,1
2014/9/10,36.18458333,2
2014/9/10,36.19458333,3
2014/9/11,36.19513889,1
2014/9/11,36.19833333,2
2014/9/11,36.18638889,3
2014/9/12,36.17736111,1
2014/9/12,36.15763889,2
2014/9/12,36.12902778,3
2014/9/13,36.09166667,1
2014/9/13,36.09583333,2
2014/9/13,36.07277778,3
2014/9/14,36.00805556,1
2014/9/14,35.95069444,2
2014/9/14,35.89694444,3
2014/9/15,35.88527778,1
2014/9/15,32.13361111,2
2014/9/15,35.82944444,3
2014/9/16,35.80625,1
2014/9/16,35.78763889,2
2014/9/16,35.79333333,3
2014/9/17,35.82666667,1
2014/9/17,35.81569444,2
2014/9/17,35.79847222,3
2014/9/18,35.81722222,1
2014/9/18,35.86166667,2
2014/9/18,35.92555556,3
2014/9/19,35.99041667,1
2014/9/19,35.95152778,2
2014/9/19,35.89069444,3
2014/9/20,35.90097222,1
2014/9/20,35.89569444,2
2014/9/20,35.85986111,3
2014/9/21,35.83902778,1
2014/9/21,35.88625,2
2014/9/21,34.00902778,3
2014/9/22,35.88027778,1
2014/9/22,35.93694444,2
2014/9/22,36.00861111,3
2014/9/23,36.09541667,1
2014/9/23,36.10736111,2
2014/9/23,35.97291667,3
2014/9/24,35.88402778,1
2014/9/24,35.86652778,2
2014/9/24,35.88013889,3
2014/9/25,35.91861111,1
2014/9/25,35.83361111,2
2014/9/25,35.69333333,3
2014/9/26,35.65472222,1
2014/9/26,35.68541667,2
2014/9/26,35.74791667,3
2014/9/27,35.82916667,1
2014/9/27,35.90638889,2
2014/9/27,35.9225,3
2014/9/28,35.84875,1
2014/9/28,35.77444444,2
2014/9/28,35.74930556,3
2014/9/29,35.7525,1
2014/9/29,35.73930556,2
2014/9/29,35.74875,3
2014/9/30,35.79680556,1
2014/9/30,35.86944444,2
2014/9/30,35.93847222,3
2014/10/1,36.03111111,1
2014/10/1,36.10652778,2
2014/10/1,36.07125,3
2014/10/2,35.98333333,1
2014/10/2,35.96708333,2
2014/10/2,35.97597222,3
2014/10/3,36.01902778,1
2014/10/3,36.08208333,2
2014/10/3,36.11333333,3
2014/10/4,36.09722222,1
2014/10/4,36.01486111,2
2014/10/4,35.94277778,3
2014/10/5,35.91222222,1
2014/10/5,35.92263889,2
2014/10/5,35.99347222,3
2014/10/6,35.92805556,1
2014/10/6,35.83722222,2
2014/10/6,35.70722222,3
2014/10/7,35.55597222,1
2014/10/7,35.43722222,2
2014/10/7,35.37625,3
2014/10/8,35.38513889,1
2014/10/8,35.39944444,2
2014/10/8,35.41708333,3
2014/10/9,35.47291667,1
2014/10/9,35.54888889,2
2014/10/9,35.63847222,3
2014/10/10,35.72138889,1
2014/10/10,35.79736111,2
2014/10/10,35.84944444,3
2014/10/11,35.89041667,1
2014/10/11,35.95402778,2
2014/10/11,36.03875,3
2014/10/12,36.08125,1
2014/10/12,36.07027778,2
2014/10/12,36.02541667,3
2014/10/13,35.96402778,1
2014/10/13,35.94347222,2
2014/10/13,35.95319444,3
2014/10/14,35.96138889,1
2014/10/14,35.97166667,2
2014/10/14,35.99138889,3
2014/10/15,36.02402778,1
2014/10/15,36.07930556,2
2014/10/15,36.10375,3
2014/10/16,36.09361111,1
2014/10/16,36.06736111,2
2014/10/16,36.02916667,3
2014/10/17,36.01486111,1
2014/10/17,36.02180556,2
2014/10/17,36.02041667,3
2014/10/18,36.01708333,1
2014/10/18,36.03097222,2
2014/10/18,36.04513889,3
2014/10/19,36.0475,1
2014/10/19,36.04472222,2
2014/10/19,36.03375,3
2014/10/20,35.97875,1
2014/10/20,35.95097222,2
2014/10/20,35.945,3
2014/10/21,35.88,1
2014/10/21,35.82583333,2
2014/10/21,35.76361111,3
2014/10/22,35.69986111,1
2014/10/22,35.69638889,2
2014/10/22,35.58263889,3
2014/10/23,35.39027778,1
2014/10/23,35.26791667,2
2014/10/23,35.21583333,3
2014/10/24,35.20208333,1
2014/10/24,35.17597222,2
2014/10/24,35.18541667,3
2014/10/25,35.17222222,1
2014/10/25,35.13777778,2
2014/10/25,35.10694444,3
2014/10/26,35.06833333,1
2014/10/26,35.04125,2
2014/10/26,34.995,3
2014/10/27,34.95152778,1
2014/10/27,34.91180556,2
2014/10/27,34.90402778,3
2014/10/28,34.89125,1
2014/10/28,34.88458333,2
2014/10/28,34.89111111,3
2014/10/29,34.88375,1
2014/10/29,34.85361111,2
2014/10/29,34.81916667,3
2014/10/30,34.78027778,1
2014/10/30,34.76805556,2
2014/10/30,34.74638889,3
2014/10/31,34.72083333,1
2014/10/31,34.70486111,2
2014/10/31,34.71611111,3
2014/11/1,34.75180556,1
2014/11/1,34.77972222,2
2014/11/1,34.78402778,3
2014/11/2,34.79083333,1
2014/11/2,34.79069444,2
2014/11/2,34.78930556,3
2014/11/3,34.78819444,1
2014/11/3,34.76583333,2
2014/11/3,34.72125,3
2014/11/4,34.67805556,1
2014/11/4,34.64486111,2
2014/11/4,34.6175,3
2014/11/5,34.61055556,1
2014/11/5,34.635,2
2014/11/5,34.615,3
2014/11/6,34.57652778,1
2014/11/6,34.51541667,2
2014/11/6,34.39875,3
2014/11/7,34.32263889,1
2014/11/7,34.28027778,2
2014/11/7,34.25152778,3
2014/11/8,34.25041667,1
2014/11/8,34.22527778,2
2014/11/8,34.20319444,3
2014/11/9,34.19569444,1
2014/11/9,34.13638889,2
2014/11/9,34.04,3
2014/11/10,33.99194444,1
2014/11/10,33.98208333,2
2014/11/10,33.98041667,3
2014/11/11,33.97763889,1
2014/11/11,33.96361111,2
2014/11/11,33.94097222,3
2014/11/12,33.89736111,1
2014/11/12,33.85347222,2
2014/11/12,33.82291667,3
2014/11/13,33.80388889,1
2014/11/13,33.81861111,2
2014/11/13,33.82513889,3
2014/11/14,33.77458333,1
2014/11/14,33.74541667,2
2014/11/14,33.72611111,3
2014/11/15,33.68736111,1
2014/11/15,33.65263889,2
2014/11/15,33.58958333,3
2014/11/16,33.53722222,1
2014/11/16,33.48958333,2
2014/11/16,33.46458333,3
2014/11/17,33.46277778,1
2014/11/17,35.89805556,2
2014/11/17,4.786111111,3
2014/11/18,-14.84333333,1
2014/11/18,-20.78472222,2
2014/11/18,-9.083472222,3
2014/11/19,22.16277778,1
2014/11/19,41.675,2
2014/11/19,41.64777778,3
2014/11/20,41.62166667,1
2014/11/20,41.55472222,2
2014/11/20,41.49083333,3
2014/11/21,41.44555556,1
2014/11/21,41.40125,2
2014/11/21,41.37611111,3
2014/11/22,41.40597222,1
2014/11/22,41.46027778,2
2014/11/22,-38.43819444,3
2014/11/23,-26.71902778,1
2014/11/23,-9.148055556,2
2014/11/23,41.59416667,3
2014/11/24,41.52888889,1
2014/11/24,41.42194444,2
2014/11/24,41.25819444,3
2014/11/25,41.10180556,1
2014/11/25,41.00666667,2
2014/11/25,40.94388889,3
2014/11/26,40.90791667,1
2014/11/26,40.85972222,2
2014/11/26,40.82319444,3
2014/11/27,40.81583333,1
2014/11/27,40.82597222,2
2014/11/27,40.82138889,3
2014/11/28,40.82708333,1
2014/11/28,40.83180556,2
2014/11/28,40.85652778,3
2014/11/29,40.92361111,1
2014/11/29,40.94194444,2
2014/11/29,40.94388889,3
2014/11/30,40.90805556,1
2014/11/30,40.8425,2
2014/11/30,40.74833333,3
2014/12/1,40.6575,1
2014/12/1,40.59277778,2
2014/12/1,40.51111111,3
2014/12/2,40.44458333,1
2014/12/2,40.42333333,2
2014/12/2,40.46166667,3
2014/12/3,40.49666667,1
2014/12/3,40.5025,2
2014/12/3,40.52805556,3
2014/12/4,40.50069444,1
2014/12/4,40.44152778,2
2014/12/4,40.41763889,3
2014/12/5,40.41,1
2014/12/5,40.40555556,2
2014/12/5,40.38694444,3
2014/12/6,40.38305556,1
2014/12/6,40.38083333,2
2014/12/6,40.39513889,3
2014/12/7,40.41763889,1
2014/12/7,40.41361111,2
2014/12/7,40.38333333,3
2014/12/8,40.34083333,1
2014/12/8,40.30027778,2
2014/12/8,40.25902778,3
2014/12/9,40.22208333,1
2014/12/9,40.20458333,2
2014/12/9,40.21180556,3
2014/12/10,40.23152778,1
2014/12/10,40.22083333,2
2014/12/10,40.18277778,3
2014/12/11,40.16097222,1
2014/12/11,40.14875,2
2014/12/11,40.13625,3
2014/12/12,40.14666667,1
2014/12/12,40.17597222,2
2014/12/12,40.19597222,3
2014/12/13,40.20555556,1
2014/12/13,40.17777778,2
2014/12/13,40.16,3
2014/12/14,40.15625,1
2014/12/14,40.14625,2
2014/12/14,40.13041667,3
2014/12/15,40.09708333,1
2014/12/15,40.05611111,2
2014/12/15,40.03027778,3
2014/12/16,40.0275,1
2014/12/16,40.03138889,2
2014/12/16,40.05361111,3
2014/12/17,40.10930556,1
2014/12/17,40.14458333,2
2014/12/17,40.23819444,3
2014/12/18,40.28986111,1
2014/12/18,40.30472222,2
2014/12/18,40.30583333,3
2014/12/19,40.30944444,1
2014/12/19,40.3125,2
2014/12/19,40.3525,3
2014/12/20,40.44222222,1
2014/12/20,40.47680556,2
2014/12/20,40.46930556,3
2014/12/21,40.46291667,1
2014/12/21,40.45444444,2
2014/12/21,40.45208333,3
2014/12/22,40.43902778,1
2014/12/22,40.42902778,2
2014/12/22,40.43638889,3
2014/12/23,40.45638889,1
2014/12/23,40.44083333,2
2014/12/23,40.45069444,3
2014/12/24,40.46819444,1
2014/12/24,40.48263889,2
2014/12/24,40.49472222,3
2014/12/25,40.51847222,1
2014/12/25,40.53736111,2
2014/12/25,40.53111111,3
2014/12/26,40.52375,1
2014/12/26,40.52138889,2
2014/12/26,40.5375,3
2014/12/27,40.55694444,1
2014/12/27,40.57083333,2
2014/12/27,40.59902778,3
2014/12/28,40.62236111,1
2014/12/28,40.63458333,2
2014/12/28,40.63555556,3
2014/12/29,40.65166667,1
2014/12/29,40.68902778,2
2014/12/29,40.72013889,3
2014/12/30,40.74291667,1
2014/12/30,40.74875,2
2014/12/30,40.72486111,3
2014/12/31,40.70569444,1
2014/12/31,40.68541667,2
2014/12/31,40.66583333,3
2015/1/1,40.64722222,1
2015/1/1,40.65652778,2
2015/1/1,40.66152778,3
2015/1/2,40.61597222,1
2015/1/2,40.47708333,2
2015/1/2,40.26736111,3
2015/1/3,40.10888889,1
2015/1/3,39.92263889,2
2015/1/3,39.63194444,3
2015/1/4,39.2,1
2015/1/4,38.66625,2
2015/1/4,38.23736111,3
2015/1/5,37.82222222,1
2015/1/5,37.30902778,2
2015/1/5,36.75375,3
2015/1/6,36.25083333,1
2015/1/6,35.77,2
2015/1/6,35.19916667,3
2015/1/7,34.71402778,1
2015/1/7,34.30152778,2
2015/1/7,33.94625,3
2015/1/8,33.74777778,1
2015/1/8,33.57111111,2
2015/1/8,33.44736111,3
2015/1/9,33.39472222,1
2015/1/9,33.32555556,2
2015/1/9,33.28625,3
2015/1/10,33.29611111,1
2015/1/10,33.31069444,2
2015/1/10,33.25486111,3
2015/1/11,33.18777778,1
2015/1/11,33.16236111,2
2015/1/11,33.175,3
2015/1/12,33.21888889,1
2015/1/12,33.28777778,2
2015/1/12,33.36486111,3
2015/1/13,33.43722222,1
2015/1/13,33.51458333,2
2015/1/13,33.5875,3
2015/1/14,33.57375,1
2015/1/14,33.49402778,2
2015/1/14,33.4275,3
2015/1/15,33.39333333,1
2015/1/15,-89.80763889,2
2015/1/15,-99,3
2015/1/16,-99,1
2015/1/16,-99,2
2015/1/16,-99,3
2015/1/17,-99,1
2015/1/17,-99,2
2015/1/17,24.43944444,3
2015/1/18,33.72152778,1
2015/1/18,33.75013889,2
2015/1/18,33.75222222,3
2015/1/19,33.74416667,1
2015/1/19,33.70861111,2
2015/1/19,33.68888889,3
2015/1/20,33.71180556,1
2015/1/20,33.77166667,2
2015/1/20,33.85083333,3
2015/1/21,33.92402778,1
2015/1/21,34.00444444,2
2015/1/21,33.99736111,3
2015/1/22,33.94958333,1
2015/1/22,33.89013889,2
2015/1/22,33.85458333,3
2015/1/23,33.83652778,1
2015/1/23,33.80361111,2
2015/1/23,33.80291667,3
2015/1/24,33.85430556,1
2015/1/24,33.88888889,2
2015/1/24,33.93333333,3
2015/1/25,34.0125,1
2015/1/25,34.10236111,2
2015/1/25,34.15333333,3
2015/1/26,34.19555556,1
2015/1/26,34.23,2
2015/1/26,34.25416667,3
2015/1/27,34.23125,1
2015/1/27,34.19055556,2
2015/1/27,34.17888889,3
2015/1/28,34.18819444,1
2015/1/28,34.21736111,2
2015/1/28,34.27347222,3
2015/1/29,34.34722222,1
2015/1/29,34.39777778,2
2015/1/29,34.42,3
2015/1/30,34.45833333,1
2015/1/30,34.50986111,2
2015/1/30,34.54041667,3
2015/1/31,34.57611111,1
2015/1/31,34.55986111,2
2015/1/31,34.495,3
2015/2/1,34.47611111,1
2015/2/1,34.52027778,2
2015/2/1,34.58180556,3
2015/2/2,34.63361111,1
2015/2/2,34.64819444,2
2015/2/2,34.61847222,3
2015/2/3,34.64541667,1
2015/2/3,34.74125,2
2015/2/3,34.84652778,3
2015/2/4,34.87291667,1
2015/2/4,34.87277778,2
2015/2/4,34.90375,3
2015/2/5,34.94208333,1
2015/2/5,34.98833333,2
2015/2/5,35.05097222,3
2015/2/6,35.10472222,1
2015/2/6,35.05833333,2
2015/2/6,34.95402778,3
2015/2/7,34.87652778,1
2015/2/7,34.83472222,2
2015/2/7,34.83430556,3
2015/2/8,34.84736111,1
2015/2/8,34.87041667,2
2015/2/8,34.91208333,3
2015/2/9,34.97819444,1
2015/2/9,35.04680556,2
2015/2/9,35.08666667,3
2015/2/10,34.95125,1
2015/2/10,34.68125,2
2015/2/10,34.50666667,3
2015/2/11,34.41291667,1
2015/2/11,34.36361111,2
2015/2/11,34.34597222,3
2015/2/12,34.26277778,1
2015/2/12,34.12166667,2
2015/2/12,33.98583333,3
2015/2/13,33.89361111,1
2015/2/13,33.86069444,2
2015/2/13,33.85347222,3
2015/2/14,33.81958333,1
2015/2/14,33.81138889,2
2015/2/14,33.84152778,3
2015/2/15,33.865,1
2015/2/15,33.87611111,2
2015/2/15,33.88291667,3
2015/2/16,33.88291667,1
2015/2/16,33.87819444,2
2015/2/16,33.85972222,3
2015/2/17,33.80666667,1
2015/2/17,33.77611111,2
2015/2/17,33.75569444,3
2015/2/18,33.72194444,1
2015/2/18,33.675,2
2015/2/18,33.60527778,3
2015/2/19,33.57555556,1
2015/2/19,33.56958333,2
2015/2/19,33.52,3
2015/2/20,33.46930556,1
2015/2/20,33.46791667,2
2015/2/20,33.45625,3
2015/2/21,33.44472222,1
2015/2/21,33.44069444,2
2015/2/21,33.4525,3
2015/2/22,33.58833333,1
2015/2/22,37.57208333,2
2015/2/22,39.52194444,3
2015/2/23,39.305,1
2015/2/23,39.09486111,2
2015/2/23,38.91875,3
2015/2/24,38.77319444,1
2015/2/24,38.64972222,2
2015/2/24,38.46486111,3
2015/2/25,38.25861111,1
2015/2/25,38.03263889,2
2015/2/25,37.78513889,3
2015/2/26,37.53444444,1
2015/2/26,37.30208333,2
2015/2/26,37.08611111,3
2015/2/27,36.85555556,1
2015/2/27,36.5925,2
2015/2/27,36.28833333,3
2015/2/28,35.97166667,1
2015/2/28,35.71388889,2
2015/2/28,35.46763889,3
2015/3/1,35.12083333,1
2015/3/1,34.77319444,2
2015/3/1,34.43875,3
2015/3/2,34.10958333,1
2015/3/2,33.78277778,2
2015/3/2,33.45736111,3
2015/3/3,33.13375,1
2015/3/3,32.84208333,2
2015/3/3,32.56958333,3
2015/3/4,32.30138889,1
2015/3/4,32.14763889,2
2015/3/4,32.12305556,3
2015/3/5,32.01833333,1
2015/3/5,31.88069444,2
2015/3/5,31.80180556,3
2015/3/6,31.76930556,1
